,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
1592,172.21.0.100-172.21.0.120-80-34460-6,172.21.0.120,34460,172.21.0.100,80,6,04/10/2022 08:45:28 PM,50003652,17,13,811.0,275.0,81.0,0.0,47.70588235294117,36.91335243831552,65.0,0.0,21.15384615384616,21.904513057990865,21.71841368706429,0.5999561792006711,1724263.8620689658,3844230.420501284,10000354.0,13.0,50003493.0,3125218.3125,4787028.788165908,10000354.0,131.0,50003636.0,4166969.666666667,5149317.932385456,10000653.0,211.0,0,1,0,0,544,416,0.3399751682137136,0.2599810109869575,0.0,81.0,37.12903225806452,33.44422415055039,1118.516129032258,0,0,0,1,1,0,0,0,0.0,38.36666666666667,47.70588235294117,21.15384615384616,0,0,0,0,0,0,17,811,13,275,-1,501,11,0,551.8,42.68723462582226,599.0,500.0,10000065.0,190.55183021929923,10000354.0,9999880.0,Mal_Estab
471,172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.110,8805,172.21.0.107,8805,17,01/11/2022 04:52:40 PM,59911068,472,12,9857.0,197.0,21.0,16.0,20.883474576271183,0.7551537036425665,21.0,16.0,16.416666666666664,1.443375672974064,167.8154026564841,8.07864082810208,124039.47826086968,27295.22603792949,171640.0,47.0,59751780.0,126861.52866242036,19858.14271400294,171640.0,47.0,55824815.0,5074983.181818183,1412975.7476171926,5544560.0,816649.0,0,0,0,0,3776,96,7.878343948066491,0.2002968800355887,16.0,21.0,20.77319587628864,1.0415456037116475,1.0848172446110609,0,0,0,0,0,0,0,0,0.0,20.81611570247934,20.883474576271187,16.416666666666668,0,0,0,0,0,0,472,9857,12,197,-1,-1,472,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
1810,172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,22/11/2022 03:31:27 PM,50018372,18,14,811.0,288.0,81.0,0.0,45.05555555555555,37.53503809732075,65.0,0.0,20.57142857142857,21.15770194629728,21.971926635277136,0.6397649247760403,1613495.8709677418,3739965.404904094,10006058.0,3.0,50018269.0,2942251.117647059,4698127.059563908,10006058.0,37.0,50018369.0,3847566.846153848,5065394.871178157,10006298.0,39.0,0,1,0,0,576,448,0.3598677701865226,0.2798971545895176,0.0,81.0,35.27272727272728,33.26153251812889,1106.3295454545455,0,0,0,1,1,0,0,0,0.0,36.375,45.05555555555556,20.571428571428573,0,0,0,0,0,0,18,811,14,288,-1,501,11,0,344.2,82.24171690814826,460.0,247.0,10003246.0,2271.359174591284,10006058.0,10000644.0,Mal_Mod2
153,172.21.0.100-172.21.0.107-80-43186-6,172.21.0.107,43186,172.21.0.100,80,6,01/11/2022 02:14:33 PM,50009974,17,13,816.0,276.0,81.0,0.0,48.0,37.06244730181752,66.0,0.0,21.23076923076924,22.07243320733597,21.83564422568985,0.5998803358706005,1724481.862068965,3844755.072641296,10002892.0,3.0,50009885.0,3125617.8125,4787688.865667905,10002892.0,94.0,50009970.0,4167497.5,5150053.452315078,10003091.0,76.0,0,1,0,0,544,416,0.3399321903266736,0.2599481455439269,0.0,81.0,37.35483870967742,33.640797044755814,1131.7032258064517,0,0,0,1,1,0,0,0,0.0,38.6,48.0,21.23076923076923,0,0,0,0,0,0,17,816,13,276,-1,501,11,0,493.4,186.690385397856,654.0,237.0,10001412.4,1274.0491748751188,10002892.0,9999873.0,Normal
1897,172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,22/11/2022 04:01:28 PM,50017967,17,13,811.0,275.0,81.0,0.0,47.70588235294117,36.91335243831552,65.0,0.0,21.15384615384616,21.904513057990865,21.71219793879268,0.5997844734473115,1724757.4827586208,3845412.615938592,10003979.0,2.0,50017772.0,3126110.75,4788523.20812999,10003979.0,60.0,50017961.0,4168163.416666666,5150875.678083582,10004131.0,57.0,0,1,0,0,544,416,0.3398778682868098,0.2599066051605016,0.0,81.0,37.12903225806452,33.44422415055039,1118.516129032258,0,0,0,1,1,0,0,0,0.0,38.36666666666667,47.70588235294117,21.15384615384616,0,0,0,0,0,0,17,811,13,275,-1,501,11,0,421.2,308.972005204355,902.0,186.0,10003103.6,925.8894642449349,10003979.0,10001672.0,Mal_Mod2
640,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.120,8805,172.21.0.110,8805,17,01/11/2022 01:59:35 PM,55006333,12,12,192.0,192.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.981014349747692,0.4363133968592307,2391579.6956521743,4639526.436980145,11001452.0,8.0,55005968.0,5000542.545454545,5745156.309028804,11001756.0,8.0,55006333.0,5000575.727272728,5744944.734768823,11001452.0,153.0,0,0,0,0,96,96,0.2181566984296153,0.2181566984296153,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,12,192,12,192,-1,-1,12,0,189.4,32.77651598324629,226.0,153.0,11000968.6,355.85010889410324,11001452.0,11000569.0,Mal_Mod
857,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,04/10/2022 08:59:56 PM,59985726,812,812,14997.0,117252.0,21.0,16.0,18.46921182266009,2.501351125783687,276.0,16.0,144.39901477832538,130.0702585407517,2204.6744920616616,27.07310735890735,36959.78188539732,38177.5051706465,127700.0,16.0,59985481.0,73964.8347718865,15089.438576955996,128090.0,87.0,59985369.0,73964.69667077687,15089.593535967664,127866.0,108.0,0,0,0,0,6496,6496,13.536553679453675,13.536553679453675,16.0,276.0,81.39384615384616,111.44082112203394,12419.056612353166,0,0,0,0,0,0,0,0,1.0,81.44396551724138,18.4692118226601,144.39901477832512,0,0,0,0,0,0,812,14997,812,117252,-1,-1,812,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mal_Estab
2058,172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 03:53:30 AM,50009429,17,13,811.0,287.0,81.0,0.0,47.70588235294117,36.91335243831552,65.0,0.0,22.07692307692308,22.77228409881018,21.955859564003426,0.5998868733334268,1724463.068965517,3844637.634293677,10002889.0,15.0,50009297.0,3125581.0625,4787525.327639385,10002889.0,141.0,50009409.0,4167450.750000001,5149900.864892876,10003264.0,221.0,0,1,0,0,544,416,0.3399358948889419,0.2599509784444849,0.0,81.0,37.516129032258064,33.488177981432926,1121.458064516129,0,0,0,1,1,0,0,0,0.0,38.766666666666666,47.70588235294117,22.07692307692308,0,0,0,0,0,0,17,811,13,287,-1,501,11,0,609.8,77.51902992169084,723.0,520.0,10001140.8,1134.1859195036504,10002889.0,10000162.0,Mal_Del
2016,172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,22/11/2022 04:42:29 PM,50010964,17,13,811.0,275.0,81.0,0.0,47.70588235294117,36.91335243831552,65.0,0.0,21.15384615384616,21.904513057990865,21.715238282549404,0.5998684608439061,1724515.9999999998,3844906.3670454784,10004290.0,3.0,50010870.0,3125679.375,4787896.561003268,10004290.0,58.0,50010958.0,4167579.833333333,5150234.156335752,10004437.0,85.0,0,1,0,0,544,416,0.3399254611448801,0.259942999699026,0.0,81.0,37.12903225806452,33.44422415055039,1118.516129032258,0,0,0,1,1,0,0,0,0.0,38.36666666666667,47.70588235294117,21.15384615384616,0,0,0,0,0,0,17,811,13,275,-1,501,11,0,360.4,171.7870775116685,638.0,210.0,10001772.2,1640.5411302372154,10004290.0,10000082.0,Mal_Mod2
1462,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,04/10/2022 07:40:47 PM,59951922,791,791,14601.0,113796.0,21.0,16.0,18.45891276864728,2.501243909520363,276.0,16.0,143.86346396965862,130.0646832950589,2141.6661170596,26.38781121979709,37920.25426944972,39129.82685029462,124148.0,18.0,59951482.0,75887.95189873423,15647.06610343737,124558.0,76.0,59951534.0,75888.01772151903,15637.411962886446,124588.0,80.0,0,0,0,0,6328,6328,13.193905609898543,13.193905609898543,16.0,276.0,81.1200252684777,111.28836131803712,12385.09936485398,0,0,0,0,0,0,0,0,1.0,81.17130214917826,18.45891276864728,143.86346396965865,0,0,0,0,0,0,791,14601,791,113796,-1,-1,791,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mal_Estab
1947,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 03:16:26 AM,55008090,11,13,176.0,208.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.980791370869266,0.4362994606793291,2391656.086956521,4639522.560855539,11001430.0,85.0,55007617.0,5500761.7,5797800.082633011,11001430.0,447.0,55007936.0,4583994.666666666,5664890.333680695,11001816.0,85.0,0,0,0,0,88,104,0.1999705861446925,0.2363288745346366,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,11,176,13,208,-1,-1,11,0,490.8,15.801898620102588,515.0,473.0,11001037.8,323.58800966661295,11001430.0,11000592.0,Mal_Del
285,172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.110,8805,172.21.0.107,8805,17,04/10/2022 09:48:05 PM,55007537,11,13,176.0,208.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.980861549936329,0.4363038468710206,2391632.043478261,4639487.343142005,11001644.0,53.0,55007101.0,5500710.100000001,5797760.242609754,11001644.0,347.0,55007397.0,4583949.75,5664835.358862172,11002041.0,53.0,0,0,0,0,88,104,0.1999725964825511,0.2363312503884695,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,11,176,13,208,-1,-1,11,0,451.8,77.56094377971428,563.0,347.0,11000948.4,469.1229050047019,11001644.0,11000365.0,Normal
1957,172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,13/10/2022 03:20:12 AM,59875752,344,1,5504.0,16.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,92.190908934221,5.761931808388812,174057.418604651,15940.059686332768,219610.0,125250.0,59687966.0,174017.39358600584,15946.025924083337,219610.0,125250.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2752,8,5.745230556770293,0.0167012516185182,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,16.046376811594204,16.0,16.0,0,0,0,0,0,0,344,5504,1,16,-1,-1,344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
705,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.120,8805,172.21.0.110,8805,17,01/11/2022 02:33:41 PM,55006366,12,12,192.0,192.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.981010161623838,0.4363131351014899,2391581.1304347827,4639503.03742187,11001970.0,10.0,55006010.0,5000546.363636363,5745081.819381118,11002320.0,10.0,55006366.0,5000578.727272728,5744950.304395645,11002164.0,114.0,0,0,0,0,96,96,0.2181565675507449,0.2181565675507449,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,12,192,12,192,-1,-1,12,0,308.2,236.46817967752023,701.0,127.0,11000926.6,686.5772352766493,11001970.0,11000373.0,Mal_Mod
1115,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 02:50:02 AM,55005335,11,13,176.0,208.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.981141011140101,0.4363213131962563,2391536.304347826,4639328.873651509,11001000.0,66.0,55004941.0,5500494.1,5797577.035718408,11001000.0,372.0,55005261.0,4583771.750000001,5664632.32498259,11001415.0,66.0,0,0,0,0,88,104,0.1999806018816174,0.2363407113146388,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,11,176,13,208,-1,-1,11,0,427.2,57.867953134701416,523.0,372.0,11000558.6,279.05608755230554,11001000.0,11000295.0,Mal_Del
1860,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 02:46:44 AM,55006609,11,13,176.0,208.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.980979321957476,0.4363112076223422,2391591.6956521734,4639407.664412966,11001112.0,83.0,55006135.0,5500613.5,5797663.682917959,11001112.0,394.0,55006478.0,4583873.166666666,5664745.829846461,11001507.0,83.0,0,0,0,0,88,104,0.1999759701602402,0.236335237462102,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,11,176,13,208,-1,-1,11,0,482.8,14.889593681494476,499.0,462.0,11000760.2,315.99398728456845,11001112.0,11000390.0,Mal_Del
1064,172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,01/11/2022 01:11:33 PM,50022791,17,13,811.0,275.0,81.0,0.0,47.70588235294117,36.91335243831552,65.0,0.0,21.15384615384616,21.904513057990865,21.71010410034898,0.5997266326063254,1724923.827586207,3845743.412837238,10007465.0,2.0,50022668.0,3126416.75,4788921.830528057,10007465.0,44.0,50022787.0,4168565.583333333,5151321.543716304,10007624.0,91.0,0,1,0,0,544,416,0.3398450918102511,0.2598815407960743,0.0,81.0,37.12903225806452,33.44422415055039,1118.516129032258,0,0,0,1,1,0,0,0,0.0,38.36666666666667,47.70588235294117,21.15384615384616,0,0,0,0,0,0,17,811,13,275,-1,501,11,0,522.6,297.16375956701046,895.0,215.0,10003981.8,2786.787164460327,10007465.0,10001072.0,Mal_Mod
1163,172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,01/11/2022 01:45:34 PM,50024330,17,13,811.0,275.0,81.0,0.0,47.70588235294117,36.91335243831552,65.0,0.0,21.15384615384616,21.904513057990865,21.70943618835075,0.5997081819986395,1724976.896551724,3845987.8040793673,10010322.0,3.0,50024205.0,3126512.8125,4789258.237677274,10010322.0,44.0,50024327.0,4168693.916666667,5151666.244142736,10010579.0,61.0,0,1,0,0,544,416,0.3398346364658957,0.2598735455327438,0.0,81.0,37.12903225806452,33.44422415055039,1118.516129032258,0,0,0,1,1,0,0,0,0.0,38.36666666666667,47.70588235294117,21.15384615384616,0,0,0,0,0,0,17,811,13,275,-1,501,11,0,263.2,69.88705173349352,375.0,191.0,10004560.8,3558.2611905256385,10010322.0,10001096.0,Mal_Mod
907,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 03:11:19 PM,55008036,11,13,176.0,208.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.980798223735892,0.4362998889834932,2391653.739130435,4639566.511998873,11001647.0,18.0,55007716.0,5500771.6,5797873.139915192,11001647.0,150.0,55007971.0,4583997.583333333,5664966.855148459,11001971.0,18.0,0,0,0,0,88,104,0.1999707824507677,0.2363291065327255,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,11,176,13,208,-1,-1,11,0,460.2,302.1873591002774,970.0,231.0,11001117.0,471.6677856288258,11001647.0,11000583.0,Mal_Mod2
1219,172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.110,8805,172.21.0.107,8805,17,13/10/2022 03:26:12 AM,59856676,358,358,7463.0,5728.0,21.0,16.0,20.846368715083788,0.8640830040557822,16.0,16.0,16.0,0.0,220.3764205015327,11.961907139648048,83715.63076923067,85762.78162770689,223593.0,111.0,59856223.0,167664.4901960784,27912.43096819008,223925.0,25115.0,59856307.0,167664.72549019585,27888.759789840857,223917.0,24949.0,0,0,0,0,2864,2864,5.980953569824024,5.980953569824024,16.0,21.0,18.41980474198048,2.500457715826584,6.252288788636697,0,0,0,0,0,0,0,0,1.0,18.445530726256983,20.8463687150838,16.0,0,0,0,0,0,0,358,7463,358,5728,-1,-1,358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
806,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,04/10/2022 08:46:56 PM,59976792,817,817,15092.0,118112.0,21.0,16.0,18.472460220318226,2.501379608296279,276.0,16.0,144.56793145654828,130.07173963140644,2220.925720735447,27.24387126273776,36727.98040416404,37949.45915405648,112005.0,8.0,59976432.0,73500.5294117647,15171.867093196292,112269.0,108.0,59976385.0,73500.47181372545,15131.152845002802,112340.0,106.0,0,0,0,0,6536,6536,13.62193563136888,13.62193563136888,16.0,276.0,81.63914373088684,111.5806844396702,12450.249140025257,0,0,0,0,0,0,0,0,1.0,81.68910648714811,18.47246022031824,144.56793145654834,0,0,0,0,0,0,817,15092,817,118112,-1,-1,817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mal_Estab
1216,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 04:30:32 PM,55007979,11,13,176.0,208.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.980805457331926,0.4363003410832454,2391651.260869566,4639589.402508718,11001746.0,10.0,55007704.0,5500770.4,5797997.525898809,11002009.0,128.0,55007947.0,4583995.583333334,5664888.996898213,11001770.0,19.0,0,0,0,0,88,104,0.1999709896631541,0.2363293514200912,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,11,176,13,208,-1,-1,11,0,370.4,228.5285540145913,712.0,168.0,11001157.0,546.91909822179,11001746.0,11000363.0,Mal_Mod2
1767,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,04/10/2022 10:12:53 PM,59958813,802,802,14812.0,115792.0,21.0,16.0,18.468827930174555,2.501365594135242,276.0,16.0,144.3790523690775,130.07101089503263,2178.228578340936,26.75169703576353,37404.12538989392,38641.64237389418,121230.0,16.0,59958375.0,74854.40074906379,15648.702692330427,121663.0,77.0,59958436.0,74854.47690387005,15644.834246558135,121673.0,136.0,0,0,0,0,6416,6416,13.375848517881767,13.375848517881767,16.0,276.0,81.3831775700935,111.43528966026577,12417.823781667334,0,0,0,0,0,0,0,0,1.0,81.43391521197007,18.46882793017456,144.3790523690773,0,0,0,0,0,0,802,14812,802,115792,-1,-1,802,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mal_Estab
933,172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,22/11/2022 03:17:37 PM,59968313,545,547,30120.0,11472.0,56.0,16.0,55.26605504587154,5.373276402571804,56.0,16.0,20.97257769652652,1.6433842647049008,693.566283913973,18.209616802126817,54966.37305224562,55878.774922419645,148156.0,69.0,59856240.0,110029.85294117645,16522.88140174925,148462.0,2842.0,59968313.0,109832.0750915752,17141.77557833019,148600.0,591.0,0,0,0,0,4360,4376,9.088132927801388,9.12148387432543,16.0,56.0,38.10430009149128,17.607859909044294,310.0367305765293,0,0,0,0,0,0,0,0,1.0,38.13919413919414,55.26605504587156,20.972577696526507,0,0,0,0,0,0,545,30120,547,11472,-1,-1,545,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
194,172.21.0.100-172.21.0.107-80-55242-6,172.21.0.107,55242,172.21.0.100,80,6,13/10/2022 01:11:46 AM,50003934,17,13,811.0,275.0,81.0,0.0,47.70588235294117,36.91335243831552,65.0,0.0,21.15384615384616,21.904513057990865,21.718291204848,0.5999527957140333,1724273.5862068965,3844223.117557178,10000348.0,16.0,50003800.0,3125237.5,4787011.251664014,10000348.0,129.0,50003918.0,4166993.1666666665,5149305.66355297,10000624.0,235.0,0,1,0,0,544,416,0.3399732509046188,0.2599795448094144,0.0,81.0,37.12903225806452,33.44422415055039,1118.516129032258,0,0,0,1,1,0,0,0,0.0,38.36666666666667,47.70588235294117,21.15384615384616,0,0,0,0,0,0,17,811,13,275,-1,501,11,0,609.6,30.492622058458664,659.0,585.0,10000059.0,272.533484181302,10000348.0,9999635.0,Normal
582,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 01:47:42 PM,55007143,11,13,176.0,208.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.9809115517961,0.4363069719872562,2391614.9130434785,4639540.872044236,11001678.0,19.0,55006433.0,5500643.300000001,5797976.752354012,11001739.0,32.0,55007096.0,4583924.666666667,5664745.216957107,11001792.0,19.0,0,0,0,0,88,104,0.1999740288274924,0.2363329431597638,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,11,176,13,208,-1,-1,11,0,338.2,222.3751335019273,710.0,117.0,11001030.6,421.4745543919452,11001678.0,11000727.0,Mal_Mod2
1353,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,01/11/2022 02:51:18 PM,55005452,11,13,176.0,208.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.981126161821195,0.4363203851138247,2391541.391304348,4639437.904643482,11001778.0,20.0,55005188.0,5500518.8,5797840.046257223,11001907.0,31.0,55005240.0,4583770.0,5664618.344850557,11001944.0,20.0,0,0,0,0,88,104,0.199980176510503,0.2363402086033217,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,11,176,13,208,-1,-1,11,0,232.2,83.55656766526495,365.0,169.0,11000766.0,637.2358276179518,11001778.0,11000155.0,Mal_Mod
935,172.21.0.110-172.21.0.111-2152-2152-17,172.21.0.111,2152,172.21.0.110,2152,17,22/11/2022 03:18:36 PM,59429732,58,60,5800.0,6000.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,198.5538147807902,1.985538147807902,507946.4273504274,474843.6332878129,990555.0,37482.0,58367499.0,1023991.210526316,2538.708359276166,1028612.0,1019504.0,59429732.0,1007283.5932203388,128307.043186031,1034373.0,38821.0,0,0,0,0,464,480,0.9759424794310028,1.0095956683768992,100.0,100.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,100.84745762711864,100.0,100.0,0,0,0,0,0,0,58,5800,60,6000,-1,-1,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
27,172.21.0.100-172.21.0.107-80-55242-6,172.21.0.107,55242,172.21.0.100,80,6,12/10/2022 11:51:46 PM,50014841,17,13,811.0,287.0,81.0,0.0,47.70588235294117,36.91335243831552,65.0,0.0,22.07692307692308,22.77228409881018,21.95348376694829,0.5998219608455818,1724649.6896551724,3845219.77087268,10003899.0,3.0,50014660.0,3125916.2500000005,4788294.506221472,10003899.0,37.0,50014825.0,4167902.083333333,5150584.539374597,10003986.0,76.0,0,1,0,0,544,416,0.3398991111458297,0.2599228496997521,0.0,81.0,37.516129032258064,33.488177981432926,1121.458064516129,0,0,0,1,1,0,0,0,0.0,38.766666666666666,47.70588235294117,22.07692307692308,0,0,0,0,0,0,17,811,13,287,-1,501,11,0,273.6,189.49485481141696,603.0,140.0,10002580.6,1484.8307310936152,10003899.0,10000605.0,Normal
1705,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,04/10/2022 09:41:52 PM,59940638,806,806,14886.0,116376.0,21.0,16.0,18.46898263027297,2.5013597707653945,276.0,16.0,144.3870967741935,130.07070807980048,2189.8665809996883,26.89327397549556,37207.0999379268,38359.558068385086,131954.0,17.0,59940251.0,74459.93913043475,15185.124023758815,132404.0,66.0,59940240.0,74459.9254658385,15186.541715382238,132432.0,125.0,0,0,0,0,6448,6448,13.446636987747778,13.446636987747778,16.0,276.0,81.5486670799752,111.53088076087568,12439.137363296672,0,0,0,0,0,0,0,0,1.0,81.59925558312655,18.468982630272954,144.38709677419354,0,0,0,0,0,0,806,14886,806,116376,-1,-1,806,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mal_Estab
1623,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,04/10/2022 09:00:50 PM,59980305,818,818,15108.0,118128.0,21.0,16.0,18.469437652811727,2.501342587183558,276.0,16.0,144.4107579462102,130.06981453354493,2221.329151293912,27.2756198888952,36685.20183486228,37825.94259315726,112460.0,30.0,59979887.0,73414.79436964513,15002.021957654855,112802.0,109.0,59980139.0,73415.10281517747,15007.246379705395,112922.0,86.0,0,0,0,0,6544,6544,13.637809944447598,13.637809944447598,16.0,276.0,81.55894929749545,111.53604557699748,12440.289462954055,0,0,0,0,0,0,0,0,1.0,81.60880195599022,18.46943765281173,144.41075794621028,0,0,0,0,0,0,818,15108,818,118128,-1,-1,818,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mal_Estab
1146,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,01/11/2022 01:39:47 PM,55006764,12,12,192.0,192.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.9809596507076845,0.4363099781692303,2391598.434782608,4639552.446794037,11001683.0,27.0,55006620.0,5000601.818181819,5745045.375216297,11001814.0,30.0,55006718.0,5000610.727272727,5745104.628183774,11001792.0,27.0,0,0,0,0,96,96,0.2181549890846151,0.2181549890846151,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.666666666666668,16.0,16.0,0,0,0,0,0,0,12,192,12,192,-1,-1,12,0,259.4,80.75456643435095,370.0,167.0,11001035.6,520.4894811618695,11001683.0,11000402.0,Mal_Mod
